45277,176,0,1,2,1680,3616,0,0,0,786,281,0,0,0,0,251,7,0,0,127,2425,11,0,0,0,56,1197,0,0,0,38,431,13,0,0,24,278,6,0,0,422,410,2,0,0,2,7,0,0,0,0,0,739,0,0,0,178,234,0,0,42,3985,2832,
48735,381,0,0,8,365,1126,188,0,0,22,3,0,0,0,0,212,10,0,0,27,476,831,97,0,2,1740,2867,0,0,0,163,1,2,0,0,0,91,83,0,0,489,3607,1417,0,0,2,368,0,0,0,0,0,0,0,0,0,3,832,222,0,0,573,593,
42534,23,0,0,0,74,231,0,0,0,27,0,0,0,0,0,5,0,0,0,4,154,58,0,0,0,4125,5666,0,0,0,438,0,0,0,0,0,15,71,0,0,7,6172,1971,0,0,5,1786,0,0,0,0,0,0,0,0,0,0,391,5,0,0,632,1142,
27880,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,162,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,42,0,0,2,12933,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20981,0,0,0,2107,
41239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,195,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5691,0,0,0,2604,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,2658,0,0,0,3190,602,
39215,79,0,0,0,1926,877,0,0,0,0,0,0,0,0,0,2,41,0,0,11,208,93,0,0,0,5572,478,0,0,0,8079,0,0,0,0,0,135,5,0,0,31,1012,16,0,0,0,2298,0,0,0,0,0,0,0,0,0,0,536,12,0,0,496,4414,
42100,456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,31,0,0,159,91,0,0,0,0,7,0,0,0,0,0,0,0,0,0,39,41,0,0,0,1053,89,2,0,0,0,581,0,0,0,0,0,0,0,0,0,5024,4,0,0,9812,1839,4157,
37728,11,0,0,0,58,0,0,0,0,0,0,0,0,0,0,262,0,0,0,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1332,5,0,0,3654,209,0,0,0,0,0,0,0,0,0,2655,3536,0,0,0,3039,2176,0,0,0,9007,573,
35030,30,0,0,0,400,12,0,0,0,11,0,0,0,0,0,212,30,0,0,2,3456,235,0,0,0,5115,1426,0,0,0,238,3,26,0,0,0,3526,8,0,0,0,413,16,0,0,0,2463,0,0,0,0,0,4018,29,0,0,0,296,57,0,0,0,8484,
29002,34,0,0,0,208,0,0,0,0,0,0,0,0,0,0,21,3,0,0,94,1110,63,0,0,0,5009,1209,0,0,0,1952,0,0,0,0,0,24,0,0,0,352,4408,5,0,0,0,2083,0,0,0,0,0,0,0,0,0,0,325,1,0,0,8784,10849,
37578,61,0,0,0,591,99,0,0,0,0,0,0,0,0,0,131,0,0,0,92,1803,1637,0,0,0,3365,1109,0,0,0,1266,0,0,0,0,0,509,0,0,0,529,1408,6,0,0,0,3657,0,0,0,0,0,0,0,0,0,0,2666,0,0,0,3675,5354,
43616,3,0,0,0,61,0,0,0,0,0,0,0,0,0,0,51,0,0,0,303,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,64,0,0,10,6092,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5479,2,0,0,6328,3075,283,
40239,1640,0,0,0,11,0,0,0,0,0,0,0,0,0,0,190,1,0,0,219,1314,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5092,8,0,0,8730,152,0,0,0,0,0,0,0,0,0,0,815,444,0,0,1083,3048,44,0,1986,408,102,
46350,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,59,0,0,893,3693,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2494,68,0,0,5856,1387,12,0,0,0,1,0,0,0,0,0,0,0,0,0,113,122,6,0,0,52,3924,
52322,17,0,0,0,2,0,0,0,11,0,0,0,0,0,0,62,1394,0,0,10,4697,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,246,0,0,7,3888,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,197,0,0,0,145,
53857,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,58,0,0,0,1007,153,0,0,2,1,0,0,0,0,0,0,0,0,0,0,31,1296,0,0,0,4834,1401,0,0,0,0,0,0,0,0,0,0,2,0,0,0,226,75,0,0,5,2510,
32186,88,0,0,0,2303,3139,0,0,0,104,0,0,0,0,0,27,2,0,0,23,820,30,0,0,0,5250,27,0,0,0,0,0,0,0,0,0,385,3,0,0,379,413,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4173,19,0,0,2943,13192,
43970,83,0,0,0,423,934,0,0,0,1,0,0,0,0,0,13,1,0,0,16,510,2494,0,0,1,3740,1636,0,0,0,0,0,0,0,0,0,35,3,0,0,6,757,5144,0,0,0,3997,1,0,0,0,0,1,0,0,0,0,41,0,0,0,3,1726,
51873,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,135,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529,0,0,0,1236,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,5,1,0,5975,1576,262,
54769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,43,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,665,0,0,0,265,209,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5397,105,1,0,2511,1342,39,
47932,32,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,50,0,0,4,285,80,0,0,0,799,235,0,0,0,0,0,0,0,0,0,10,15,0,0,1,2387,3683,0,0,0,1608,0,0,0,0,0,0,0,0,0,0,317,43,0,0,193,7823,
48537,60,0,0,0,114,180,0,0,0,0,0,0,0,0,0,5,13,0,0,4,208,1129,0,0,0,1010,4557,0,0,0,0,0,7,0,0,0,9,14,0,0,1,244,821,0,0,0,997,0,0,0,0,0,0,0,0,0,0,8,5,0,0,22,7591,
43769,5,0,0,3,208,56,0,0,28,1762,0,0,0,6,0,179,0,0,0,289,386,3,0,0,0,81,0,0,0,4,0,0,0,0,0,65,232,0,0,0,2539,718,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8719,240,0,0,301,2109,3832,
46075,48,0,0,5,1,0,0,0,0,0,0,0,0,0,0,33,5,0,0,69,1837,674,2,0,0,4,0,0,0,0,0,0,0,0,0,155,26,4,0,1433,21,1455,250,0,0,4,60,0,0,0,0,0,316,0,0,51,161,174,0,0,1993,1593,9087,
45639,41,0,0,4,14,0,0,0,0,0,0,0,0,0,0,28,27,0,0,56,1541,642,0,0,0,46,0,0,0,0,0,1,3,0,0,22,15,0,0,6,44,1352,694,0,0,1,1091,0,0,0,0,0,201,0,0,0,2204,116,3,0,2097,204,9444,
49631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,618,9,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1033,744,0,0,1,4332,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,67,0,0,2,8914,
49774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,2,1381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1349,258,0,0,0,4827,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,327,73,0,0,0,7506,
47438,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,433,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3717,0,0,0,4936,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,718,0,0,0,7392,
49261,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,28,0,0,0,226,40,0,0,0,38,43,0,0,0,0,0,0,0,0,0,59,433,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,765,0,0,0,10429,
45583,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,87,81,0,0,25,166,0,0,0,2059,0,0,0,222,0,0,0,0,0,0,0,140,5,0,0,2740,1373,0,0,1589,2993,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7993,445,
50190,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,57,390,0,0,0,864,0,0,0,0,0,0,2,0,0,0,1,62,0,0,0,3804,684,0,0,66,778,0,0,0,0,0,0,28,0,0,0,8,1078,0,0,0,7333,158,
47990,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,40,183,9,0,0,41,0,0,0,0,0,0,0,1,0,0,8,345,2,0,9,3623,208,0,0,20,4105,0,0,0,0,0,0,322,3868,0,1,68,349,30,0,267,1770,2228,
43074,4,0,0,0,2621,0,0,0,0,0,0,0,0,0,0,24,0,0,0,33,534,68,0,0,0,859,0,0,0,0,0,22,1,0,0,809,140,0,0,2,1474,102,0,0,0,0,0,1,0,0,0,10,2969,0,0,22,2230,591,0,1438,466,8020,22,
45972,0,0,0,1,381,0,0,0,0,0,0,0,0,0,0,24,0,0,0,41,1420,11,0,0,12,223,0,0,0,0,0,95,4,0,0,2,607,0,0,4,4725,45,0,0,0,0,0,4,0,0,0,2382,19,0,0,1497,310,259,2,811,10,6598,77,
41535,12,0,0,1,24,0,0,0,0,0,0,0,0,0,0,384,1,0,0,158,837,4,0,0,0,0,0,0,0,0,0,253,0,0,0,172,56,7,0,5,132,32,0,0,0,0,0,1,0,0,0,1344,0,0,0,1323,6840,2324,5,1116,3,8830,137,
44668,22,0,0,3,1457,8,0,0,0,0,0,0,0,0,0,41,189,0,0,9,1840,1309,0,0,1,6696,305,0,0,0,4141,65,297,0,0,0,982,4,0,0,349,226,0,0,0,0,839,0,0,0,0,0,15,14,0,0,29,870,0,0,0,842,315,
40812,4,0,0,1,66,0,0,0,0,0,0,0,0,0,0,27,160,0,0,26,1350,392,0,0,4,7041,328,0,0,0,4097,0,41,0,0,0,966,0,0,0,1968,82,6,0,0,0,2019,0,0,0,0,0,1334,366,0,0,254,231,0,0,0,3622,339,
41105,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,126,12,0,0,216,267,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4905,926,80,0,3,888,1342,8,0,0,0,51,0,0,0,0,0,0,0,0,0,3673,4323,213,0,0,6374,1015,
42022,15,0,0,0,198,192,0,0,0,0,0,0,0,0,0,38,4,0,0,21,655,677,0,0,0,4712,783,0,0,0,7736,0,6,0,0,0,1383,27,0,0,147,405,3,0,0,0,1952,0,0,0,0,0,1783,0,0,0,63,633,0,0,0,1279,802,
52673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,119,2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,0,0,4901,807,0,0,0,0,0,0,0,0,0,0,30,228,0,0,0,1249,0,0,0,47,1016,
38340,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,67,7,0,0,59,5600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3632,5,0,0,345,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5316,0,0,0,9602,748,
43579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,10,0,0,122,1147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1425,70,0,0,4517,1385,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,1145,6325,51,0,0,1058,1959,
48205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,1552,3309,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2890,0,0,0,2735,2052,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,658,0,0,0,3010,104,
40103,25,0,0,2,13,0,0,0,0,0,0,0,0,0,0,170,1,0,0,123,1698,478,0,0,0,132,262,0,0,0,0,0,0,0,0,82,529,2,0,0,142,2227,58,0,0,14,0,0,0,0,0,0,2318,0,0,0,1789,2171,0,0,0,7471,5726,
48213,108,0,0,0,182,369,0,0,0,0,0,0,0,0,0,271,62,0,0,26,1506,34,0,0,2,145,0,0,0,0,0,11,1171,0,0,0,1770,0,0,0,523,1163,15,0,0,25,55,0,0,0,0,0,2068,678,0,0,0,962,0,0,0,2775,3402,
47113,9,0,0,20,756,0,0,0,0,0,0,0,0,0,0,25,0,0,0,89,1765,124,0,0,53,930,0,0,0,0,0,0,0,0,0,8,110,0,0,0,1883,105,0,0,284,6538,0,0,0,0,0,0,891,0,0,0,1159,85,0,0,2106,884,599,
46973,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,32,0,0,73,488,435,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6333,2257,0,0,687,1000,359,0,0,6,0,0,0,0,0,0,979,137,0,0,1611,404,72,0,1478,1018,1065,
56199,21,0,0,1,308,0,0,0,0,0,0,0,0,0,0,3,42,0,0,4,1600,838,0,0,0,2688,0,0,0,0,0,4,0,0,0,0,0,2549,0,5,2,1016,9,0,0,0,0,0,0,0,0,0,3,0,0,3,4,1,1,1,50,6,178,
44459,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,95,14,0,0,114,272,3,0,0,0,0,0,0,0,0,0,0,13,0,0,5,1091,12,0,0,1091,638,3,0,0,0,1,0,0,0,0,0,936,0,0,0,1432,5694,92,0,0,8855,706,
50374,42,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,149,5354,1,0,0,30,1717,0,0,0,0,0,0,0,0,0,24,0,0,0,524,288,1360,0,0,4,34,0,0,0,0,0,0,0,0,0,133,0,0,0,1244,1922,2282,
48285,26,0,0,1,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,23,83,4297,0,0,0,4954,511,0,0,0,0,2,0,0,0,2,414,0,0,0,177,496,2396,0,0,0,55,0,0,0,0,27,81,0,0,0,482,81,0,0,124,1557,1448,
44776,3423,0,0,2,35,0,0,0,0,0,0,0,0,0,0,65,1,0,0,168,240,7,0,0,0,4,0,0,0,0,0,0,0,0,0,5,26,2,0,2,607,336,6,0,0,2,5,0,0,0,0,0,0,0,0,0,360,889,0,0,103,10456,4016,
28423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117,0,0,0,1478,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1243,0,0,0,166,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7489,0,0,0,1308,19322,
41635,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,57,119,0,0,10,219,2,0,0,1,4,0,0,0,0,0,0,272,0,0,0,217,135,0,0,1,836,1,0,0,0,3,0,0,0,0,0,199,54,0,0,0,2276,2415,0,0,1,17066,
26554,19,0,0,0,69,23,0,0,0,1,0,0,0,0,0,105,2,0,0,82,431,6,0,0,0,76,1287,0,0,0,284,1,0,0,0,55,323,12,0,0,147,411,4,0,0,0,340,0,0,0,0,0,1227,0,0,0,2,116,6,0,0,11465,22488,
45457,2,0,0,10,6,2,0,0,0,1,0,0,0,0,0,18,0,0,0,2,171,4,0,0,8,87,106,0,0,0,0,6,0,0,0,2,474,0,0,0,8,1986,1,0,0,1846,0,0,0,0,0,0,209,1,0,0,3,61,0,0,0,416,14649,
37731,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,194,261,0,0,101,57,2,0,14,3519,3,0,0,0,0,0,4,290,0,0,4,4513,0,0,13,474,158,2,0,10079,12,1,0,0,0,0,0,1310,325,0,0,1760,567,0,0,3118,72,916,
46243,1,0,0,25,2,0,0,0,0,0,0,0,0,0,0,196,267,0,0,81,311,9,0,4,2080,4,0,0,0,0,0,1,773,0,0,19,881,25,0,14,247,310,112,0,2653,709,109,0,0,0,0,0,2415,135,0,1150,68,228,1,0,88,21,6354,
30841,146,0,0,0,532,0,0,0,0,0,0,0,0,0,0,16,0,0,0,44,761,2912,0,0,0,2065,34,0,0,0,0,0,0,0,0,9,20,0,0,10,227,2561,2,0,0,0,4,0,0,0,0,0,79,0,0,0,1239,12686,0,0,755,4552,6041,
44632,7,0,0,1,46,1087,0,0,0,91,454,0,0,0,0,95,27,0,0,81,265,77,0,0,0,128,338,0,0,0,0,0,12,0,0,16,2078,8,0,0,114,9095,37,0,0,0,32,0,0,0,0,0,1235,365,0,0,1112,1403,0,0,5,876,1819,
43258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,108,786,1,0,0,0,0,0,0,0,0,0,10,0,0,0,32,1072,5,0,0,1118,1592,0,0,0,0,1,0,0,0,0,11,2442,0,0,0,679,918,38,0,81,12299,1019,
42641,6,0,0,4,21,5,0,0,0,0,0,0,0,0,0,43,12,0,0,3,445,10,0,0,0,231,95,0,0,0,165,0,0,0,0,0,65,402,0,0,0,4123,279,0,0,15,678,0,0,0,0,0,0,0,0,0,0,10078,940,0,0,43,5232,
37187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,14,0,0,49,743,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,414,4,0,0,1582,7708,469,0,0,0,0,0,0,0,0,0,238,3,0,0,134,131,69,0,229,6065,10417,
49222,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,84,0,0,0,123,692,0,0,0,0,0,0,0,0,0,0,0,2,0,0,316,22,0,0,169,86,667,0,0,0,0,0,0,0,0,0,0,274,41,0,1795,369,91,5,1,6111,433,5031,
33579,17,0,0,68,64,33,0,0,0,7,0,0,0,0,0,228,0,0,0,193,3920,0,0,0,3290,0,0,0,0,0,0,59,0,0,0,139,266,2,0,0,5990,2282,0,0,0,2295,0,0,0,0,0,49,5203,0,0,0,3041,42,11,0,2928,1760,70,
39415,79,0,0,0,109,93,0,0,0,2377,2701,0,0,0,0,27,8,0,0,0,192,1,0,0,0,56,10518,0,0,0,1229,0,0,0,0,1194,296,2,0,0,0,193,2472,0,0,0,2786,0,0,0,0,0,1349,0,0,0,0,17,27,0,0,0,395,
